time,tmax,tmin,precip,rhmax,rhmin,rsds
8/15/1991,313.843628,296.966766,0.440551,36.805241,13.401918,284.820496
9/15/1991,307.407654,289.68988,2.40273,46.600513,13.551127,242.344025
10/15/1991,299.916656,282.521851,3.106872,48.117119,12.745451,192.632111
11/15/1991,295.671722,280.17218,1.645942,56.791264,19.015984,135.012878
12/15/1991,287.364532,272.555145,0,42.371365,14.842243,130.621628
1/15/1992,289.937958,275.705261,8.614642,61.497238,21.4625,126.610901
2/15/1992,287.651062,276.412201,65.414162,82.04081,32.833954,150.5728
3/15/1992,290.196198,277.59549,31.018068,70.025047,26.336544,221.881287
4/15/1992,297.84906,281.170929,19.243618,58.703716,15.294551,290.56308
5/15/1992,302.368896,284.825745,20.00078,61.820194,17.880619,326.291748
6/15/1992,308.829285,291.160675,0.279728,44.311172,11.825356,331.005707
7/15/1992,311.768616,293.725555,7.824727,33.154202,9.052668,331.946869
8/15/1992,310.206818,291.024353,1.136021,40.309002,10.704426,301.074524
9/15/1992,307.094727,289.848572,8.733192,43.995102,13.341094,240.314728
10/15/1992,300.060547,282.480835,0,37.749512,10.579744,205.62825
11/15/1992,291.499023,277.00824,6.157793,62.509277,19.680929,143.880585
12/15/1992,288.085083,273.323273,1.913984,53.010654,19.265001,128.673508
1/15/1993,286.90332,272.803284,5.531136,58.823837,20.557684,134.051285
2/15/1993,291.415924,277.078064,16.746655,64.715431,20.64451,164.778046
3/15/1993,292.950623,278.090942,11.394515,64.451599,18.961292,230.175156
4/15/1993,303.468933,285.052185,0.437287,37.785698,10.047278,304.055054
5/15/1993,306.579956,290.151672,11.587763,43.251198,12.794086,325.870331
6/15/1993,309.777924,291.223999,0,28.145042,8.049846,340.856293
7/15/1993,314.249329,296.306702,0,25.68292,8.719493,330.299042
8/15/1993,313.521484,296.861359,19.851271,37.855415,12.674068,289.622009
9/15/1993,307.182495,292.997375,29.885258,62.211235,20.685495,236.61763
10/15/1993,298.118347,283.461395,35.848125,59.791721,20.596584,192.012085
11/15/1993,293.418732,280.953766,9.470959,73.843636,29.933773,133.563232
12/15/1993,288.134857,274.302368,3.917758,65.385551,24.398451,124.400978
1/15/1994,290.942749,276.634369,6.933516,63.402443,24.01376,134.695328
2/15/1994,294.097351,278.333405,14.738623,56.238064,16.632149,169.237198
3/15/1994,297.099731,281.525574,6.856128,54.30558,18.412422,233.711166
4/15/1994,304.788208,286.458038,0,38.969982,11.307047,298.814758
5/15/1994,309.998718,290.851257,0,24.847101,6.611175,334.310516
6/15/1994,311.14212,294.246765,42.2663,38.172951,10.154768,319.767792
7/15/1994,313.000214,297.063873,32.996269,42.048019,13.342832,311.427643
8/15/1994,311.288422,296.882751,71.367279,67.163605,22.358801,276.208557
9/15/1994,302.880798,290.553345,37.553474,66.797226,25.081537,233.020844
10/15/1994,298.527588,284.343933,27.928961,58.841225,21.236628,193.645386
11/15/1994,293.596863,277.852814,0,53.875259,16.564568,149.648056
12/15/1994,289.399658,275.196686,16.971643,66.651833,25.489311,121.395203
1/15/1995,288.522736,276.595184,20.495964,69.998505,29.18395,116.015472
2/15/1995,285.596771,274.533447,64.538803,66.306747,28.113825,161.842499
3/15/1995,291.890411,279.856354,10.843461,82.410385,31.91148,203.205338
4/15/1995,297.062225,282.045746,15.590528,53.545864,17.458265,291.705994
5/15/1995,299.935181,285.07312,17.863661,55.948692,15.927111,317.824829
6/15/1995,309.901855,292.455566,1.682468,41.516254,9.27652,339.467407
7/15/1995,313.066742,296.947479,10.588026,37.746185,11.947619,314.05545
8/15/1995,311.432007,295.334503,7.883791,48.451427,15.042172,287.808899
9/15/1995,309.862885,292.359375,0.583358,44.433102,12.981661,250.761887
10/15/1995,302.740143,284.837982,0.355771,39.686245,11.201419,203.824966
11/15/1995,292.147278,277.34549,1.335571,51.858051,14.820065,145.199524
12/15/1995,292.919647,276.298065,0,38.760357,11.489263,130.716339
1/15/1996,291.025024,276.367798,12.888251,60.260376,23.027859,129.238358
2/15/1996,292.589874,279.122955,36.517109,63.541405,25.256727,161.841171
3/15/1996,294.541229,280.713257,40.302502,72.616386,24.672844,211.485977
4/15/1996,297.008789,282.586273,44.537453,67.034882,21.617088,281.023285
5/15/1996,304.535217,289.119812,7.667647,62.930958,15.835228,321.560303
6/15/1996,311.058533,294.692993,1.052385,40.7272,11.779819,330.501129
7/15/1996,313.959778,298.312469,82.693756,40.220833,12.936119,304.337921
8/15/1996,310.480896,293.995087,0,43.180279,12.530123,294.883728
9/15/1996,309.914673,290.864777,0.618066,30.688099,9.053564,257.312592
10/15/1996,304.35495,286.30661,0,34.729389,11.39744,197.242157
11/15/1996,293.443024,277.587097,2.659182,44.092617,13.630366,149.202774
12/15/1996,289.786133,275.500885,36.87233,51.831364,19.028711,121.964935
1/15/1997,288.213593,275.011658,17.858932,64.402138,24.774588,131.596619
2/15/1997,290.270233,276.852905,18.751564,63.650875,23.904482,174.092529
3/15/1997,294.052734,280.96521,48.309513,69.43911,24.552893,212.921982
4/15/1997,298.444946,282.86557,9.454871,52.798965,16.016134,295.586975
5/15/1997,308.355377,290.309753,1.867667,39.608547,9.918325,334.566437
6/15/1997,309.859161,291.131866,0,28.966047,7.694864,347.09317
7/15/1997,314.803192,297.997864,0.35831,27.189453,8.075957,323.107117
8/15/1997,312.993439,296.18573,2.862187,33.108891,11.523732,290.058502
9/15/1997,311.759552,293.901215,0,42.111179,10.850163,252.626572
10/15/1997,305.897858,287.809937,0.297904,41.940277,12.286366,202.077805
11/15/1997,295.148834,281.989899,14.245167,71.265182,26.761433,140.479065
12/15/1997,286.927856,274.020325,13.988289,68.075768,25.600864,122.95002
1/15/1998,289.237915,276.437347,10.35588,72.889877,28.77429,120.953384
2/15/1998,293.19165,278.703278,14.935019,61.686256,23.566351,170.403412
3/15/1998,298.0802,281.637512,0,54.93853,15.4449,235.098785
4/15/1998,301.728394,284.006805,0,35.301846,9.923717,306.697876
5/15/1998,305.572601,288.977875,0,38.307896,9.89856,325.843475
6/15/1998,311.815247,294.552429,0,34.847252,9.069292,334.400116
7/15/1998,313.864319,298.064972,4.957474,41.663116,13.66979,311.122009
8/15/1998,313.608429,297.148529,1.763338,43.556705,14.08264,288.411652
9/15/1998,308.912811,293.400696,4.728669,51.298466,16.687773,240.94606
10/15/1998,302.148712,285.062225,1.34014,44.516125,13.091388,202.096649
11/15/1998,295.925262,281.839844,42.913143,63.232838,25.912203,136.398468
12/15/1998,286.584686,274.288025,38.332764,62.929977,23.151499,118.738411
1/15/1999,285.76001,272.883911,21.482403,72.663826,28.815205,129.130264
2/15/1999,293.903137,280.45694,18.227867,75.924072,30.366018,156.827133
3/15/1999,294.603271,278.81778,8.369968,53.894859,16.187132,231.176666
4/15/1999,303.349609,285.035004,0,37.875717,9.567517,305.333466
5/15/1999,309.835876,293.445953,0,36.221508,10.616,326.21579
6/15/1999,313.979034,295.659149,2.978411,34.879917,9.364187,342.648376
7/15/1999,316.063751,298.564575,0,21.462049,7.902302,319.304749
8/15/1999,315.722107,299.182617,4.109516,38.576218,14.648936,282.885468
9/15/1999,308.005554,292.795685,7.970697,56.381924,18.046019,241.073761
10/15/1999,301.663666,286.489777,0,46.143284,17.702133,191.357513
11/15/1999,292.221527,276.833862,2.572793,45.185341,13.633154,149.414352
12/15/1999,290.010529,274.538696,23.331429,49.23431,16.440939,130.319855
1/15/2000,286.377167,273.699524,42.554855,67.732422,25.803503,129.97493
2/15/2000,289.870392,277.791351,31.271908,77.010048,29.333332,158.08989
3/15/2000,297.34375,281.475464,54.004139,57.393528,19.26029,224.257172
4/15/2000,301.306488,284.71933,3.318156,51.037273,15.23266,298.885406
5/15/2000,307.702545,290.161407,1.279332,41.39402,13.110856,337.284637
6/15/2000,314.016022,294.287994,0,36.914772,7.833931,343.204193
7/15/2000,315.041595,296.802765,0,27.073713,8.798652,327.575409
8/15/2000,314.894501,296.478851,0,27.542656,9.818542,292.151123
9/15/2000,309.122467,292.938873,6.148032,47.657219,15.651278,239.509338
10/15/2000,304.950531,285.567139,0,37.466579,9.347652,205.76059
11/15/2000,295.626678,278.16095,5.050018,44.904236,13.307955,149.756058
12/15/2000,291.52655,275.965607,0.381847,49.050819,15.419469,128.776047
1/15/2001,293.280579,277.717712,47.646328,57.861462,22.674252,123.824768
2/15/2001,289.564301,275.367126,1.12803,58.661415,20.746059,180.218796
3/15/2001,296.921906,281.652313,11.807927,55.850815,16.550962,226.687912
4/15/2001,298.265503,284.352356,41.468296,65.829697,20.314646,265.086975
5/15/2001,302.717865,287.173981,2.292772,46.773293,17.220257,328.30072
6/15/2001,312.724701,294.054474,0,39.409389,9.260544,344.584686
7/15/2001,313.390991,297.002686,74.867493,40.974224,14.112059,313.134827
8/15/2001,312.697449,295.670807,2.634553,38.858719,12.718182,288.46402
9/15/2001,309.66275,292.222839,27.275579,47.881657,14.701891,238.93782
10/15/2001,301.669861,286.497772,0.814515,55.183231,16.777407,195.743378
11/15/2001,290.444122,275.394104,3.387715,49.565018,17.201458,149.344345
12/15/2001,287.32016,274.049255,32.970978,73.536156,27.087442,114.846786
1/15/2002,287.84436,275.320068,40.120522,73.201637,29.312376,120.185524
2/15/2002,287.808044,276.821686,81.920677,85.221016,35.361385,144.908554
3/15/2002,294.52243,279.33493,6.494655,65.095055,23.352888,234.49556
4/15/2002,296.292114,281.406067,19.193453,64.509544,19.844427,276.043762
5/15/2002,300.435242,284.168762,4.217626,60.367592,20.128262,315.594482
6/15/2002,313.349823,294.828888,0.282543,33.59745,9.118169,339.519348
7/15/2002,313.640503,295.81839,4.678151,36.427231,10.167998,334.616425
8/15/2002,313.739777,295.155121,0,33.199451,9.011818,304.278107
9/15/2002,311.931763,291.943176,0,33.24287,9.884549,254.752457
10/15/2002,303.144226,286.136383,14.217664,54.454018,14.892085,193.502182
11/15/2002,297.878143,281.916534,44.254772,57.571957,21.11659,142.868881
12/15/2002,289.142853,274.302612,1.371625,69.395866,26.100262,120.808922
1/15/2003,291.500519,277.612335,18.541405,70.681183,26.256037,121.946701
2/15/2003,294.865173,279.322052,9.077248,64.995117,25.120113,176.37709
3/15/2003,292.845062,279.068237,16.973707,59.158203,20.940762,220.73674
4/15/2003,299.53653,283.567078,4.385816,49.874844,13.876737,291.916931
5/15/2003,306.964539,289.325409,0.388127,38.95829,10.848599,333.883423
6/15/2003,315.083832,296.738953,0.954905,23.441545,7.173204,336.194641
7/15/2003,315.40921,298.450653,9.310282,24.516521,8.265554,323.560272
8/15/2003,315.190765,299.31192,22.706121,43.280872,16.841921,279.97226
9/15/2003,313.16687,295.036713,0,38.131882,9.503137,253.179871
10/15/2003,304.367004,286.412537,4.321861,42.416897,12.512274,201.934296
11/15/2003,295.105988,279.597229,13.706518,53.495068,15.726222,145.638382
12/15/2003,289.172211,274.593109,0,49.90218,16.805088,129.247162
1/15/2004,292.323944,276.324188,7.002446,51.270573,17.011349,134.974915
2/15/2004,296.035858,279.524811,15.772368,55.145473,18.056581,181.759109
3/15/2004,293.019196,278.721527,7.831726,58.799721,18.351215,229.765198
4/15/2004,302.756378,284.470428,0,33.718002,9.135481,303.091827
5/15/2004,308.989288,290.460541,2.737404,30.837833,8.667071,339.404816
6/15/2004,311.59137,294.426666,0,32.062485,9.538838,345.964783
7/15/2004,314.914185,298.594482,2.540717,38.615414,12.074973,307.233856
8/15/2004,311.636963,295.044495,10.982212,44.691387,14.659126,285.22226
9/15/2004,310.584259,292.881134,0.66625,43.822166,12.691707,254.521301
10/15/2004,303.776398,285.976257,1.702334,41.455776,11.057754,197.873215
11/15/2004,291.128754,276.46225,1.271707,46.244209,15.757087,149.550964
12/15/2004,287.727417,273.894012,0.99055,59.294754,19.850971,129.48494
1/15/2005,288.253754,273.723083,3.577294,52.31741,17.315506,132.677841
2/15/2005,292.291443,278.571198,40.744076,73.05423,27.403891,155.075165
3/15/2005,295.778442,281.512726,5.298157,59.444317,19.623884,228.860306
4/15/2005,300.789368,284.301361,19.268532,54.776264,13.376524,287.350952
5/15/2005,305.475861,290.979187,27.979733,45.605553,14.397622,308.759338
6/15/2005,310.944519,294.081421,2.694311,44.456947,14.168386,330.49469
7/15/2005,315.56955,298.624908,0,30.30584,10.549924,318.603516
8/15/2005,312.81076,295.949768,5.733377,37.932735,11.757421,300.195679
9/15/2005,308.920776,289.580231,0,29.165699,8.696093,258.287506
10/15/2005,302.883667,285.738678,6.828802,47.226639,14.91099,195.339584
11/15/2005,296.40387,280.108063,0.566443,53.959274,15.595254,147.862946
12/15/2005,289.517487,275.098969,2.450819,52.873478,16.814915,125.75029
